buy_and_hold,arima,momentum,random_forest
1.0543564244547348,0.9422029440412055,1.1379755389227533,1.1668579015364384
1.0327720646400667,0.9422029440412055,1.1379755389227533,1.1429704568211694
1.0151429540060968,0.9261198212410711,1.1379755389227533,1.1234602925511066
1.0112442083851225,0.9225629767756567,1.1379755389227533,1.1191455446836889
1.007062944965527,0.918748389957676,1.1379755389227533,1.1145181339273278
1.002260142388965,0.9143667699640496,1.1379755389227533,1.1092028648152914
1.007458469883597,0.9191092292512688,1.1379755389227533,1.1149558619718485
0.9892078200926603,0.9191092292512688,1.1379755389227533,1.1149558619718485
0.979206690021466,0.909816812870537,1.1379755389227533,1.1036833888143107
1.0150299468866482,0.9431015133529327,1.1379755389227533,1.1440604960565652
1.0314159792066842,0.9431015133529327,1.1379755389227533,1.1440604960565652
1.0465589332127865,0.9431015133529327,1.1379755389227533,1.1608572645973323
1.074415188156848,0.9431015133529327,1.1379755389227533,1.1608572645973323
1.0881455531698436,0.9431015133529327,1.1379755389227533,1.1608572645973323
1.1007458469883542,0.9431015133529327,1.1511528442078178,1.1742995311881104
1.0972426262854498,0.9431015133529327,1.1474891987922393,1.1705622194005398
1.0970166120465528,0.9429072496908795,1.1472528345718795,1.1703211025110192
1.0890496101254319,0.936059455603503,1.138920995804193,1.1703211025110192
1.0955475194937219,0.9416445358875333,1.1457164671395401,1.177303925318364
1.1213131427279857,0.9637905933616018,1.1726619882605689,1.177303925318364
1.1180359362639785,0.9637905933616018,1.1692347070653504,1.173863077363289
1.1270200022601362,0.971535208732527,1.1786301848246565,1.173863077363289
1.1231777601988864,0.9682230461839553,1.1746119930785381,1.173863077363289
1.122047689004401,0.967248880728493,1.1734301719767388,1.1726820097736288
1.105040117527398,0.9525876906237857,1.155643764394656,1.1726820097736288
1.1289411232907611,0.9731912900068129,1.1806392806977157,1.1980460477208725
1.1286021019324155,0.9731912900068129,1.1802847343671758,1.1976862741329684
1.1183184540625997,0.9643237214285991,1.1695301623408,1.1867731419665417
1.138829246242507,0.9820101356807506,1.1909802153384614,1.208539444034744
1.14549666628997,0.9820101356807506,1.1979529598390783,1.2156149912635257
1.154989264323646,0.9901479397943186,1.2078802570941942,1.2256886517248422
1.1539722002486092,0.9892760322107219,1.2068166181025746,1.2246093309611297
1.1301842016046948,0.9688830826166019,1.181939283909695,1.1993652175431875
1.1370776358910548,0.9747926784609787,1.1891483926306718,1.2066806138305721
1.148321844276183,0.984432101190741,1.2009075125935769,1.2066806138305721
1.1399593174369922,0.9772630832811692,1.1921620364402605,1.1978930957059388
1.148717369194253,0.9847711763621397,1.201321149979207,1.1978930957059388
1.159509549101587,0.9940230846103034,1.2126075415013922,1.2091472807172439
1.1554977963611643,0.9905838935861169,1.208412076590004,1.2049637878596382
1.1489998869928741,0.9850133729131387,1.2016166052546569,1.1981877078790095
1.1620522092891787,0.9962028535692948,1.2152666389804412,1.1981877078790095
1.1447056164538303,0.9813319853379531,1.1971256850678187,1.1803017005699141
1.1708667646061637,1.0037593859604652,1.2244848435744773,1.2072763630588756
1.1800203412814942,1.0037593859604652,1.2340575944990533,1.2167145818995058
1.1790597807661816,1.0029423054413438,1.2330530465625236,1.2157241515273407
